STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Arkansas,Sharp,5135470202,5135,83.3850617768423,3161905.7084355005,3.863758114761342,352924.0,12.052631578947372,352924.0
Arkansas,Sharp,5135470300,5135,96.1019347627032,6051735.010621256,3.830611668920478,64281859.0,12.052631578947366,64281859.0
Arkansas,Sharp,5135470401,5135,88.49963730631562,3789767.402038768,3.666085193154897,53803209.0,12.052631578947372,53803209.0
Arkansas,Sharp,5135470402,5135,92.9589858846753,4745290.747582369,3.924686233588302,43956416.0,12.052631578947372,43956416.0
Arkansas,Stone,5137950100,5137,95.52043570808509,5718501.185603029,4.924291019068076,40915158.0,10.159813277605974,40915158.0
Arkansas,Stone,5137950201,5137,68.57170037934192,2190703.5326307453,4.205173624838631,16297227.0,10.15789473684211,16297227.0
Arkansas,Stone,5137950203,5137,81.2326828630207,2970313.6312252167,4.536657559396265,14820571.0,10.157894736842104,14820571.0
Arkansas,Stone,5137950204,5137,95.73805191870905,5834144.266044197,4.202298096638755,5466626.0,10.157894736842106,5466626.0
Arkansas,Union,5139950100,5139,71.1652575125159,2317736.7444049744,3.593978009058696,2862350.0,19.3157894736842,2862350.0
Arkansas,Union,5139950200,5139,63.34653300512528,1971944.6849955188,3.732529872686479,1616208.0,19.315789473684216,1616208.0
Arkansas,Union,5139950300,5139,32.01217699451798,1073160.9482188907,3.732529872686474,1375900.0,19.31578947368421,1375900.0
Arkansas,Union,5139950401,5139,24.51214726552745,910137.2367321549,4.183893433442437,4605715.0,19.315789473684205,4605715.0
Arkansas,Union,5139950402,5139,32.04666262352396,1074092.8858830102,4.405199294688977,3933042.0,19.315789473684227,3933042.0
Arkansas,Union,5139950501,5139,24.054320811482523,900291.3751863275,3.802743178507207,2544501.0,19.315789473684205,2544501.0
Arkansas,Union,5139950502,5139,32.49378664098082,1084538.0663071855,3.793102506705242,3784710.0,19.31578947368421,3784710.0
Arkansas,Union,5139950600,5139,54.75366558453141,1662753.9804394504,3.732529872686476,5234.0,19.31578947368421,5234.0
Arkansas,Union,5139950700,5139,62.55336353798771,1940288.061212172,3.732529872686478,43607.0,19.315789473684195,43607.0
Arkansas,Union,5139950800,5139,48.37263505880394,1476766.887338403,3.732529872686476,30961.0,19.31578947368421,30961.0
Arkansas,Union,5139950900,5139,37.01140404076439,1186495.7086619143,3.732529872686476,5234.0,19.3157894736842,5234.0
Arkansas,Union,5139951000,5139,61.775653145921765,1908570.153628112,3.732529872686476,7849.0,19.3157894736842,7849.0
Arkansas,Van Buren,5141460100,5141,75.0347829189112,2531437.589985702,5.218356604460555,4764706.0,11.700329106593172,4764706.0
Arkansas,Van Buren,5141460200,5141,85.90845849238342,3432753.7328303983,5.20426010676176,5164739.0,11.857414322794137,5164739.0
Arkansas,Van Buren,5141460301,5141,59.51624986621954,1826097.4897905556,5.225874045158722,1007230.0,11.969194323498291,1007230.0
Arkansas,Van Buren,5141460303,5141,60.610276717443774,1864576.9458862129,5.225874045158725,88481.0,12.096389698990697,88481.0
